koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
32.033211,146.8143,0.007,5.289,7.1300e+01,0.85,591,28.78,9.2,6039,4.478,1.005,287.09006,51.01606,13.186
43.3975622,153.934,0.08,3.908,5.8530e+02,1.69,388,5.35,8.6,4871,4.608,0.725,286.93784,51.123508,15.944
478.7918502,184.4598838,,4.06,,,,,,,,,287.35873,51.158321,14.63
344.961485,208.2266,0.3073,3.023,4.2790e+02,1.61,230,0.66,6.2,5481,4.51,0.775,285.86667,48.407742,15.023
22.2659599,144.87,0.03,4.816,6.1300e+01,1.18,896,152.29,8.3,6888,4.223,1.492,287.37283,48.465542,11.299
199.064336,180.0893,0.763,13.623,2.6500e+02,6.12,483,12.81,15.4,5157,3.541,3.436,292.81577,48.422169,14.323
277.114286,196.18868,0.0288,3.926,5.6710e+02,17.56,605,31.66,10.4,5117,2.986,7.549,293.26508,48.426399,12.348
323.159363,149.1299,0.0504,2.427,3.6860e+02,3.41,331,2.83,7.4,5251,3.872,1.811,293.88602,48.469292,13.789
21.512259,139.0225,0.1017,4.337,1.3130e+02,1.13,639,39.45,7.1,5611,4.424,0.997,297.61707,48.408089,14.489
303.226376,344.05409,0.1097,1.802,1.4640e+03,3.66,274,1.33,12.7,5952,4.469,0.955,298.29181,48.465691,14.897
22.8631517,143.1523,0.1918,1.659,1.0330e+02,4.84,1112,361.26,8.5,5043,3.339,4.874,288.142,51.245602,12.26
97.942437,157.97325,0.0071,2.575,1.0020e+02,2.29,600,30.59,7.8,5997,3.806,2.284,288.53769,51.280384,11.366
163.820347,232.6163,0.2012,1.331,1.1960e+03,2.59,251,0.93,7,4822,4.594,0.771,290.1449,51.25771,15.001
151.577009,194.7958,0.0653,2.59,4.6790e+02,3.67,502,14.96,9.3,6854,4.106,1.674,295.91843,51.250118,13.965
493.30572,361.8842,0.327,5.425,4.0450e+02,1.08,149,0.12,7.2,4558,4.697,0.548,296.26324,51.26609,13.771
449.87203,298.195,0.1377,6.539,1.1300e+03,2.59,199,0.37,10.5,5310,4.578,0.786,288.62769,51.400131,15.29
419.93373,391.9313,0.4097,10.29,2.8500e+02,1.82,285,1.57,12,6686,4.425,1.053,289.4024,51.441738,12.71
322.221973,217.0496,0.2141,7.531,4.6560e+02,2.18,277,1.4,8.9,6026,4.437,1.006,298.30725,48.48246,14.718
235.413973,307.0728,0.1095,3.065,1.0270e+03,3.2,304,2.03,6.9,6028,4.468,1.001,287.36044,48.5564,15.583
366.68293,257.6476,0.782,3.854,1.0750e+03,3.15,222,0.58,6.4,5217,4.462,0.869,287.60306,48.599289,15.847
240.57135,239.50353,0.457,11.164,9.2150e+02,2.93,302,1.96,36.9,6146,4.497,0.943,290.25085,48.558701,14.466
217.792748,210.6893,0.926,4.695,1.4870e+03,6.15,334,2.94,16.6,5600,4.209,1.283,294.79651,48.557861,15.138
259.34304,165.6794,0.447,16.04,3.4970e+02,6.04,449,9.65,13.1,5490,3.629,3.204,295.48242,48.524441,14.759
388.0388485,513.4051356,,4.44,,,,,,,,,298.71347,48.545479,13.583
8.34410791,136.54528,0.546,1.606,2.5520e+02,1.75,993,229.93,9.9,6321,4.434,1.058,298.75833,48.59779,15.067
4.76815507,131.85686,0.046,2.115,6.1000e+01,0.49,761,79.48,9.2,4680,4.618,0.649,288.9162,51.534962,13.442
545.4562397,131.6984103,,5.91,,,,,,,,,289.40317,51.736649,12.104
2.709570339,134.084891,1.238,5.57527,1.3171e+04,223.75,2427,8211.89,900.9,5030,3.18,5.208,289.70395,51.714401,13.368
49.49059818,160.3970528,,1.61,,,,,,,,,289.70395,51.871689,13.841
364.18129,245.1789,0.0594,6.65,4.6950e+02,1.78,209,0.45,7,4988,4.498,0.85,288.71906,51.914211,14.923
37.7935113,167.4179,0.0794,1.718,6.7200e+01,0.89,592,29.06,6.9,6178,4.417,1.076,289.79166,51.993721,11.982
0.855294909,131.6579596,1.269,2.89112,6.7716e+03,49.03,2137,4916.23,870.3,5846,4.27,1.207,290.26956,51.916302,13.683
350.609298,163.1091,0.0409,1.621,3.6950e+02,3.88,405,6.37,3.6,6658,3.934,1.992,290.38977,52.171055,13.329
172.621943,170.014,0.3131,4.435,7.8800e+02,26.09,790,92.12,3.4,5119,2.795,9.343,283.30917,48.685829,13.414
264.708077,370.4525,0.2277,3.975,4.6130e+02,6.17,425,7.68,6.3,5283,3.617,2.907,285.56879,48.632099,13.581
452.40428,189.0844,0.6038,17.2,2.1670e+02,1.58,256,1.01,8.2,6195,4.437,1.029,285.72473,48.607632,13.752
0.699985822,131.840533,0.28,3.02633,3.8943e+05,46.27,1653,1761.47,626.9,5264,4.617,0.724,287.57657,48.679379,15.667
8.67237968,132.55073,0.1385,2.826,9.9100e+01,0.87,825,109.61,12.3,5620,4.498,0.882,290.00208,48.655361,14.219
35.9216912,148.93441,0.7193,0.585,2.2130e+02,1.38,468,11.38,5.6,5161,4.49,0.829,291.17084,48.649261,13.791
35.8726918,131.5668,0.963,4.402,9.1630e+02,62.51,1670,1837.31,24.6,5254,2.494,15.369,294.86819,48.649578,13.375
102.300622,208.6092,0.9599,4.473,7.8120e+02,35.36,984,221.33,13,4895,2.566,9.435,295.02325,48.680649,13.83
359.8455,210.5057,0.4022,34.84,5.0390e+02,14.76,510,16.01,12.3,4945,3.058,6.632,297.6507,48.617802,12.117
22.7783121,145.96798,0.3499,1.037,1.5560e+02,1.89,863,130.87,7.3,6538,4.162,1.477,298.02136,48.626141,13.787
114.406187,225.7127,0.2729,4.92,1.3060e+03,2.42,267,1.21,11.4,4641,4.589,0.691,298.57523,48.668362,15.746
132.114,238.008,0.2502,2.514,2.1680e+02,0.75,217,0.52,5.7,4342,4.715,0.523,287.46823,48.758659,13.586
623.2344,274.3089,0.0831,14.448,6.0280e+02,2.04,196,0.35,15.8,5600,4.496,0.839,295.4769,48.765079,14.645
46.16051579,137.0802908,,2.37,,,,,,,,,295.56812,48.759811,15.655
217.170081,229.9068,86.1724,4.291,9.3700e+02,109061,802,97.62,9.5,5083,2.638,11.723,296.32471,48.783112,12.446
287.33114,360.8412,0.529,12.722,4.0670e+02,2.07,266,1.18,19.7,5426,4.378,1.007,298.06229,48.724918,13.618
9.8788502,134.3829,0.732,2.951,4.5470e+02,2.64,1003,238.98,13.4,6477,4.361,1.148,283.06863,48.802078,14.496
189.456089,233.6331,0.2906,3.077,4.5300e+02,2.2,337,3.04,5.4,5991,4.387,1.026,287.22351,48.813251,15.242
230.358183,233.7677,0.4159,2.031,1.0230e+03,2.87,289,1.66,6.2,5803,4.465,0.884,288.21854,48.886742,15.571
211.54114,236.2702,0.1723,5.4,7.5100e+02,1.88,251,0.94,5.3,5433,4.629,0.689,292.33502,48.87252,15.784
88.523517,189.2756,0.9117,7.22,8.2800e+02,1.6,209,0.45,7.7,3827,4.782,0.462,295.57629,48.897861,15.841
386.2240091,506.1610851,,4.93,,,,,,,,,295.89526,48.832939,14.166
134.35872,201.2636,0.2786,13.3,7.5200e+01,1.27,499,14.61,16.5,6948,4.194,1.433,295.46149,48.903751,11.083
55.01469183,156.7945344,,2.34,,,,,,,,,292.61597,49.003139,13.113
198.781156,284.3868,0.1924,6.77,1.3830e+02,1.69,404,6.33,10.3,6493,4.22,1.424,295.74002,49.01152,12.752
588.63759,246.525,0.3978,3.84,3.2210e+02,1.52,185,0.28,7.4,5135,4.479,0.849,285.33615,49.190769,13.714
111.149082,193.6316,0.1665,2.911,3.9420e+02,1.87,364,4.16,5.9,5763,4.511,0.948,286.12357,49.105289,14.889
284.87177,333.9721,0.0404,15.63,1.0670e+02,1.84,401,6.1,10.1,6437,4.004,1.773,286.79611,49.19426,13.074
9.8338474,132.5363,0.733,14.585,5.7600e+01,0.98,946,188.78,23.8,5929,4.308,1.202,286.83151,49.18824,12.792
190.860818,256.5195,0.4668,2.823,5.1200e+02,1.84,273,1.32,6.2,5463,4.578,0.803,290.8688,49.105068,15.491
374.41813,462.0983,0.5723,17.9,4.3020e+02,2.42,280,1.44,8.9,6195,4.407,1.124,292.39926,49.173641,15.429
263.30198,308.8678,0.1782,2.213,3.7760e+02,2.19,308,2.11,5.6,5758,4.277,1.132,294.52682,49.175072,14.225
370.31761,230.3001,0.3565,12.588,1.8850e+03,2.98,182,0.26,15.1,4665,4.584,0.701,285.2085,49.207829,15.988
37.959659,145.234,0.3842,2.793,2.8790e+02,1.41,484,12.93,6.9,5573,4.558,0.827,286.30084,49.211319,15.337
405.6296,245.7373,0.4652,11.26,3.0430e+02,1.4,216,0.52,5.8,5583,4.58,0.79,286.55554,49.240501,15.006
1.080695116,131.86822,0.62,7.449,3.1277e+05,155.22,3344,29671.05,198.8,7796,3.937,2.34,291.297,49.244469,14.355
11.8307724,140.1105,0.592,8.791,1.3600e+02,1.16,770,83.17,12.4,5550,4.411,0.958,294.30084,49.240311,15.337
434.28175,363.313,0.3094,8.14,6.6310e+02,1.94,212,0.48,12.8,5544,4.529,0.75,296.96423,49.202339,14.886
33.814176,142.4542,0.1563,7.69,2.2260e+02,1.49,589,28.41,8.1,6122,4.471,0.996,287.53177,44.30801,15.863
16.2957847,133.6205,0.603,5.16,4.0980e+02,2.13,744,72.62,14.2,6063,4.476,1.012,294.8566,44.322041,15.735
28.201998,146.9903597,,3.86,,,,,,,,,291.63733,44.56422,12.044
58.92565,176.6709,0.0655,14.56,4.4700e+01,1.5,809,101.17,5.3,7282,3.961,2.216,291.63733,44.56422,12.044
24.0733775,141.13539,0.914,19.612,1.3257e+03,27.78,1263,601.46,76.9,4647,2.843,6.055,298.75,44.57254,11.43
19.2405821,138.7454,0.258,4.99,2.0740e+02,1.19,565,24.17,9,5031,4.485,0.848,300.90247,44.61261,15.099
232.040326,262.2531,0.61,12.235,2.9080e+02,2.05,327,2.71,15.2,5903,4.3,1.156,282.06128,47.085491,13.797
28.684308,148.2364,0.0138,4.64,2.8230e+02,1.35,512,16.27,9.1,5243,4.49,0.821,300.90247,44.61261,15.099
265.29617,297.8704,0.3323,4.1,6.0800e+02,2.99,302,1.97,5.9,5589,4.27,1.218,295.18292,38.654228,14.424
61.569765,182.0201,0.486,9.75,2.9830e+02,2.44,530,18.66,10.9,5626,4.149,1.389,293.62976,45.74065,15.589
58.940569,159.6218,0.643,4.769,5.7030e+02,2.48,465,11.06,9.2,5819,4.468,0.99,295.16721,38.637081,15.606
14.1502311,141.47344,0.013,1.503,2.0810e+02,0.74,390,5.44,9.3,3705,4.721,0.529,297.4292,40.561909,13.693
486.12702,426.1722,0.3621,9.495,1.2060e+02,1.18,249,0.91,8.1,6008,4.373,1.062,292.00204,41.786961,12.988
1.71029474,131.61307,0.825,2.946,1.5890e+02,1.04,1267,610.77,14.5,5365,4.586,0.729,292.72137,41.904919,14.658
31.8245304,144.5289,0.681,4.17,7.9000e+01,0.8,589,28.37,7.7,6338,4.545,0.847,293.15085,41.729252,13.827
140.2440875,217.2997957,,5.43,,,,,,,,,297.5798,40.603001,15.717
48.04066636,162.9114822,,1.62,,,,,,,,,292.79254,47.576721,12.877
12.008552,141.7017,0.901,4.613,7.6600e+01,2.08,1016,251.93,11.8,5303,3.87,1.964,290.25931,46.885109,13.726
10.4314847,135.54229,0.95,2.09,5.9100e+01,0.77,700,56.67,9.6,5361,4.588,0.774,293.29279,41.997589,13.241
47.5571352,135.8497,0.6234,1.708,3.3900e+02,1.85,507,15.58,6.7,5861,4.436,0.958,295.51495,51.203739,14.732
1.838514245,132.101259,0.947,3.2601,1.1896e+05,57.6,1572,1447.16,470,5799,4.326,1.055,292.89972,37.659309,13.925
8.412008943,139.6485198,0.539,5.41096,1.3611e+05,50.83,1100,345.76,5696.2,6247,4.225,1.314,291.8497,37.738621,13.551
3.912679136,133.4288498,23.127,3.556,2.9151e+05,1794.2,1018,253.12,1229.9,5616,4.553,0.72,293.01654,38.318451,14.756
7.544804312,137.11963,1.266,8.2678,6.5017e+03,63.99,1233,546.03,587.2,5953,3.984,1.609,292.77972,38.448551,12.92
27.2497521,131.8837,0.194,11.609,1.0200e+02,4.49,1090,333.56,14.6,5440,3.404,4.524,292.55194,37.421211,13.33
2.283466438,132.34883,0.457,7.7999,8.6426e+05,218.79,2014,3883.24,1103.1,6723,4.089,1.719,291.74445,37.591019,14.312
0.692807507,131.88094,1.196,1.49242,2.5338e+04,46.44,2057,4211.9,260.9,5780,4.438,1,290.04553,37.939384,15.726
17.27929077,135.2741342,0.496,5.07591,1.6431e+05,27.66,556,22.63,2841.5,5251,4.623,0.658,292.9306,37.96442,15.16
16.9972894,143.87301,0.825,2.585,2.2500e+02,3.14,956,197.18,11.1,5897,3.98,1.86,289.09689,44.004379,14.5
93.05654364,174.8833198,,2.34,,,,,,,,,291.51575,38.058418,12.749
88.433122,212.6803,0.021,2.392,1.2040e+02,1.7,595,29.68,4,7092,4.176,1.525,291.51575,38.058418,12.749
282.34315,261.7746,0.5038,3.956,2.2050e+02,2.35,404,6.31,3.7,7092,4.176,1.525,291.51575,38.058418,12.749
4.326946311,132.1921929,0.482,5.55905,4.0903e+05,106.99,1481,1137.15,4247.8,6231,4.078,1.501,301.16916,44.645962,13.253
527.29093,209.218,0.2371,14.305,2.0080e+02,1.3,216,0.51,16,5671,4.466,0.919,286.85727,44.766392,12.796
168.858303,237.5792,0.0436,12.964,1.1910e+02,2.41,526,18.16,9.7,6608,3.907,2.189,298.54065,44.767578,13.409
5.34264143,134.38122,0.021,2.453,6.9130e+02,1.72,799,96.47,19.9,5101,4.63,0.67,300.431,44.751015,13.116
19.38444245,137.214882,0.203,20.5899,3.3720e+03,28.3,1185,466.04,685.3,4968,3.291,5.026,296.66501,44.853069,11.98
1.645319649,132.13077,0.118,1.635,1.0820e+03,2.46,1296,666.35,11.8,5416,4.603,0.756,293.24701,45.056461,15.517
2.179924994,132.1293516,0.711,4.87581,2.5315e+05,60.99,1448,1040.63,4541.1,6106,4.487,0.966,293.68591,45.238609,13.96
10.13540105,132.3238999,0.704,5.6831,2.5606e+05,89.16,1035,270.76,4311.3,5895,4.103,1.415,300.93588,45.205688,13.92
2.02487934,131.9026,0.3797,1.621,1.4580e+02,1,1284,643.17,7.7,5440,4.496,0.825,287.16849,39.379581,14.808
15.3573445,132.60166,0.966,1.634,1.1710e+02,1.42,729,66.65,9.6,5818,4.464,0.986,293.88541,39.51981,12.72
5.71668787,136.32274,0.616,1.97,4.3170e+02,1.92,955,196.51,11.8,5638,4.488,0.883,292.39539,43.869068,15.665
51.1658019,172.30921,0.817,4.637,2.5920e+02,1.51,398,5.96,12.2,4963,4.501,0.826,294.66797,43.85326,14.55
12.4249559,141.5823,0.174,16.332,1.1040e+02,0.88,703,57.8,17.6,5524,4.54,0.847,297.55859,40.63467,14.72
12.427135,141.4159,0.011,12.81,3.2500e+01,1.05,1143,403.8,4.2,6561,4.054,1.821,297.72037,40.6502,13.306
77.792718,190.1476,0.576,6.08,2.8790e+02,2.17,453,10,9.1,5497,4.243,1.241,283.3457,45.27446,15.245
163.5148985,144.8531292,,3.08,,,,,,,,,300.18863,46.185768,15.553
1.946198513,132.314091,0.249,4.0336,1.3072e+05,52.58,1853,2779.44,902.8,6224,4.165,1.433,287.03967,38.640308,13.993
5.288547653,135.807213,0.93,3.2646,2.1853e+03,55.28,2333,6999.38,218.9,4918,2.889,9.169,287.91516,38.640781,11.317
294.055263,421.853,0.0617,14.32,7.7000e+02,2.8,288,1.64,21.1,6108,4.453,1.011,286.24982,48.06094,14.827
30.4838006,149.8133,1.222,2.6,1.8441e+04,23.87,315,2.32,9.4,3857,4.717,0.531,285.05515,38.985008,15.021
5.7584367,135.11279,0.101,2.587,7.3660e+02,66.22,3389,31195.25,26.8,4754,2.194,25.287,291.98096,38.97118,13.819
25.9522913,154.8689,0.142,10.977,5.5780e+02,2.03,567,24.49,14,5692,4.547,0.866,293.70291,38.956291,15.999
8.58599537,136.21367,0.316,2.4078,8.1800e+02,39.03,2319,6831.52,36.9,4805,2.605,13.941,296.03302,38.936691,11.598
9.892240848,136.693856,1.28,4.1774,5.2832e+03,40.38,907,160.25,314,6225,4.461,1.009,295.69324,39.006538,13.664
126.505657,239.693,0.1855,8.836,9.5500e+01,1.51,528,18.42,3.7,7092,4.176,1.525,291.51575,38.058418,12.749
1.129848432,131.789871,1.042,2.07578,4.6585e+03,120.13,3553,37690.9,490.6,4846,2.984,7.102,293.1304,38.127789,13.8
7.244778994,131.8598491,0.522,3.3873,9.9147e+04,25.68,818,105.76,1761.4,5530,4.586,0.788,294.48996,38.199619,13.926
110.1552727,211.5620379,,2.04,,,,,,,,,294.48996,38.199619,13.926
0.730964241,132.19448,0.459,2.483,4.4000e+01,0.99,2467,8801.05,28.7,5929,4.152,1.463,289.81143,38.324951,13.036
117.684591,157.4182,0.4466,2.219,1.3460e+02,1.52,459,10.46,5.3,6362,4.248,1.279,289.81143,38.324951,13.036
17.73402024,143.9226707,0.837,7.27595,1.8668e+05,93.52,892,149.48,2905.9,5883,4.04,1.554,290.25485,38.34166,12.553
46.245164,136.47891,0.392,5.663,4.9210e+02,2.46,519,17.15,15.5,5553,4.32,1.107,290.60794,41.201092,15.376
9.7043379,138.1975,0.07,3.515,1.2900e+02,1.19,932,178.46,8.6,6273,4.442,1.044,293.40323,45.493809,14.752
34.775371,162.2065,0.4758,2.93,3.8800e+01,0.67,582,27.11,5.7,6028,4.459,1.047,289.50635,45.370998,11.538
0.306702491,131.51216,0.173,0.9074,1.3880e+02,0.93,2318,6868.33,21.9,5310,4.512,0.786,289.82599,43.725231,15.229
12.7713826,141.3553,0.374,3.347,1.4180e+02,1.26,851,123.93,8,6273,4.442,1.044,293.40323,45.493809,14.752
0.829019343,131.46667,0.72,4.8401,2.7826e+05,90.08,2492,9089.67,631.1,6645,4.271,1.328,296.03485,45.490822,14.661
1.1080999,131.7222,0.525,3.3542,3.8093e+05,124.19,2212,5632.6,155.4,5299,3.865,1.769,300.95703,45.449188,14.305
42.294739,133.8808,1.145,34.63,2.5420e+02,140.14,1083,324.71,25.2,4926,3.02,7.849,287.84042,45.599751,12.057
215.778765,180.324,0.7163,3.737,3.7760e+02,14.71,610,32.65,5.8,4902,3.042,7.056,287.84042,45.599751,12.057
1.444486083,132.31096,0.305,1.437,9.8070e+02,1.73,1051,290.01,12,4569,4.686,0.559,291.48495,45.54567,15.356
5.99273265,131.75079,0.505,2.6502,6.9800e+01,0.91,1010,245.32,19.2,5574,4.354,1.065,285.72849,42.65453,12.639
5.10110666,132.42955,0.083,2.657,6.5100e+01,0.85,1065,304.8,19.5,5574,4.354,1.065,285.72849,42.65453,12.639
11.6089351,142.73625,1.105,2.957,1.9960e+02,46.44,1496,1184.51,8.7,6303,3.595,3.53,297.1243,47.037022,13.487
94.22498,196.1757,0.801,22.445,3.4630e+02,1.84,387,5.28,15.5,5880,4.525,0.893,289.71487,39.283871,15.534
14.2378417,140.4771,0.314,4.86,1.9300e+02,1.1,629,37.02,10.5,5273,4.566,0.801,291.67682,38.874908,14.838
241.0122,263.077,0.4046,1.19,2.1610e+02,4.41,600,30.56,4.1,7843,3.829,2.909,293.71811,41.430939,13.205
10.8206034,140.5078,0.592,2.848,1.1670e+02,1.19,885,145.06,7.3,6032,4.387,1.06,290.73517,44.09132,14.633
164.689421,287.2483,0.5312,1.847,5.2100e+02,2.24,340,3.15,4.6,6089,4.495,0.95,295.19983,46.731731,15.377
4.264729569,135.198495,0.924,2.2075,2.2672e+04,29.95,1428,983.86,201.6,6052,4.084,1.417,285.14496,39.186989,12.873
4.804469712,136.0047256,0.567,3.51946,1.3262e+05,30.97,958,198.67,1177.8,5561,4.558,0.809,289.31421,39.131359,14.654
6.150529292,132.522141,1.236,4.4562,2.4171e+03,49.79,1421,964.26,301.4,6691,4.084,1.565,294.68643,39.396561,13.303
4.944927575,131.61124,1.215,3.4648,1.0287e+03,19.43,728,66.56,62.5,4428,4.59,0.701,293.73715,39.825859,14.928
4.442517008,133.608114,0.936,2.43922,2.5342e+04,26.08,1258,593.85,396.2,6316,4.387,1.119,288.47214,40.087662,11.297
10.2090268,140.6805,0.213,6.264,3.6700e+01,0.92,1058,296.42,9.8,6188,4.196,1.524,289.77325,40.80072,13.31
62.7356439,152.22026,0.73,10.7925,2.4370e+05,90.12,590,28.65,1115.3,6211,4.127,1.44,297.95358,40.153252,14.27
7.035518449,137.950087,1.268,3.5286,2.1390e+03,24.91,782,88.6,91.5,5288,4.566,0.71,284.04843,40.408539,14.884
54.2916336,172.0219,0.7285,3.364,9.7800e+01,1.67,665,46.21,7.9,6711,4.179,1.565,291.75204,38.66254,10.915
453.54212,360.0617,0.633,17.026,8.6100e+02,9.23,390,5.45,48.8,5874,3.664,3.006,287.97546,38.74028,13.436
0.579516759,132.00256,0.638,1.342,2.7000e+01,0.6,2484,8953.61,9.8,6339,4.387,1.102,294.41693,43.799587,13.559
122.8054416,179.31732,1.346,2.663,3.1300e+02,118.62,602,31.11,10.6,5874,3.664,3.006,287.97546,38.74028,13.436
16.2480865,143.96708,0.928,8.232,4.3870e+02,2.38,704,58.1,21.1,5729,4.436,0.923,295.05994,38.855911,14.708
466.9407,244.7508,0.2921,30.56,9.7920e+02,2.9,230,0.66,13.7,5729,4.436,0.923,295.05994,38.855911,14.708
289.788624,370.8039,0.6187,2.857,4.7390e+02,5.51,537,19.6,6.6,8057,3.946,2.407,295.32828,38.8475,10.924
55.00402906,134.2268671,,6.06,,,,,,,,,294.4754,39.00388,13.335
2.873657901,132.5847,1.13,2.1054,4.3895e+04,110.29,1830,2645.12,65.6,5692,3.829,2.287,284.62463,39.17878,12.702
1.680425996,132.33173,0.646,5.4548,2.7725e+05,102.31,2203,5564.77,440.1,6844,4.145,1.629,292.57278,45.757729,14.11
0.53345831,132.001459,,1.32,,,,,,,,,295.34586,45.768803,11.957
20.6864602,133.8900931,0.002,37.7424,1.3615e+05,184.22,1210,506.27,1656.7,4809,3.106,5.145,295.90674,45.724098,13.957
131.68018,229.6497,0.1224,14.73,2.0670e+03,5.96,444,9.15,9.2,6468,4.288,1.302,299.77258,45.778999,12.714
37.8404232,146.77624,0.211,6.408,2.3260e+02,1.76,607,32.14,23.7,6243,4.406,1.149,298.39575,42.459751,12.949
200.762693,308.7451,42.778,2.215,1.9200e+03,15056.9,692,54.06,5.5,7981,3.716,3.298,299.79901,45.735371,12.377
1.123258617,132.02671,0.513,4.27355,3.7758e+05,150.94,3215,25226.88,779.2,7945,4.023,2.17,292.43274,45.853409,15.01
47.25643291,158.8207171,,2,,,,,,,,,284.14114,45.944641,11.543
32.0273169,150.635,0.259,5.144,1.6170e+02,1.14,525,17.95,8.8,5505,4.501,0.909,290.58612,46.642689,15.004
8.75630628,132.47009,0.371,2.852,8.1900e+01,1.12,982,219.87,9.8,5839,4.279,1.227,289.07397,40.366009,13.382
9.6183111,138.3435,0.447,4.215,2.5000e+01,0.85,1142,402.64,11.9,6134,4.065,1.665,290.45831,48.661369,11.265
12.4250319,141.4868672,0.777,1.4446,2.9500e+01,0.89,1030,266.45,2.7,6290,4.133,1.506,297.58194,40.5313,13.582
386.370512,452.874,0.01,11.007,1.3364e+03,2.96,209,0.45,13.1,5119,4.508,0.834,291.39938,38.78775,15.825
0.518060209,131.9425,1.262,1.8062,2.2584e+03,61.49,2921,17224.79,140.6,5405,3.853,1.772,296.18478,43.980751,14.463
17.3695112,136.6159,0.28,4.012,3.1400e+02,1.45,588,28.35,8.6,5119,4.508,0.834,291.39938,38.78775,15.825
17.8693759,140.2811,0.259,6.886,6.3000e+01,0.81,759,78.58,9.8,6328,4.456,1.013,281.95569,44.261532,13.517
17.236085,148.4127,0.04,4.209,3.3000e+02,1.98,721,63.85,10.4,5543,4.318,1.111,283.25119,40.72311,15.377
12.4297161,141.2846,0.293,15.078,1.9270e+02,1.26,742,71.78,13.3,5754,4.534,0.905,297.52072,40.585419,15.842
12.4288476,141.2012,0.031,16.43,1.6540e+02,1.12,725,65.27,15.2,5595,4.513,0.886,297.52277,40.581341,15.47
12.4258252,141.5229,0.689,21.841,1.3020e+02,1.27,822,108.1,30,5968,4.426,1.048,297.55103,40.557388,14.332
153.725848,284.07258,1.255,117.52,5.2577e+03,259.36,734,68.48,302.3,4794,2.781,6.816,280.77213,44.18874,11.167
12.4257907,141.5345,0.384,19.859,3.4010e+02,1.27,589,28.51,28.2,4873,4.586,0.693,297.6044,40.53286,15.71
12.4253356,141.58,0.966,27.49,3.7440e+02,2.02,683,51.57,35.4,5442,4.541,0.783,297.61758,40.506771,15.539
12.4254201,141.5458,0.428,18.56,1.4450e+02,0.84,659,44.57,24.9,5571,4.643,0.691,297.66727,40.51413,14.667
12.424995,141.5904,0.746,20.282,5.1500e+01,2.06,1293,660.61,21.4,6098,3.707,2.657,297.75357,40.55262,13.262
12.4227918,141.7972,0.979,27.29,2.0260e+02,1.44,634,38.29,15.5,5279,4.62,0.72,297.5343,40.653389,15.955
485.92297,299.5015,0.4516,3.756,1.2290e+02,1.07,225,0.61,5.5,5551,4.386,0.957,285.8627,39.20528,12.12
22.9134463,140.6466918,0.709,4.11699,2.5184e+05,81.61,811,102.27,6512.7,6621,4.294,1.297,287.83334,39.221272,11.856
9.6550473,137.07505,0.124,2.752,3.1310e+02,1.45,705,58.36,12.2,4999,4.49,0.843,292.14447,47.157349,15.692
10.0046881,136.47719,0.0164,2.389,5.0600e+01,1.9,1466,1091.58,8.3,6620,3.779,2.641,287.83334,39.221272,11.856
8.65315602,136.64735,0.049,2.627,4.1750e+02,1.37,643,40.5,13.6,4746,4.605,0.696,289.76312,39.245178,15.863
228.65412,282.7548,0.225,2.487,1.7910e+02,3.63,521,17.44,6.6,6845,3.849,2.674,289.84818,39.331463,12.914
2.243015737,133.450825,0.661,4.31675,2.7795e+05,92.34,1813,2547.31,5552.2,6181,4.084,1.444,296.64883,39.318588,12.785
4.694218481,133.780334,0.616,4.53365,1.7547e+05,35.81,946,189.23,739.8,5512,4.575,0.787,285.58578,39.47913,15.584
0.87683182,132.06142,,1.96,,,,3077.39,,,,,287.15613,45.979259,15.397
0.953734449,132.413233,1.262,1.7616,1.2404e+03,47.65,2672,12038.6,120.5,7332,4.265,1.46,294.48807,46.002289,12.771
2.073873563,132.59754,0.198,6.5605,6.0381e+05,274.78,3150,23242.18,637.1,7803,3.688,3.373,297.11075,46.0896,14.701
15.71378722,132.0981464,0.762,11.3122,6.0384e+04,27.64,747,73.68,3602,5843,4.399,1.006,299.6091,46.11824,14.049
7.964440392,136.194674,0.001,9.1701,6.8454e+04,18.98,755,76.69,693.8,5250,4.548,0.736,285.88449,46.289829,14.641
0.518071538,131.92715,1.264,1.7865,2.1955e+03,42.1,2536,9823.05,152.1,5876,4.273,1.209,296.18518,43.978649,14.013
2.151214629,131.74391,0.235,2.226,3.3260e+02,14.54,3287,27604.18,28.5,4748,2.635,8.179,288.01651,46.206921,11.576
12.7143635,134.79818,0.071,3.101,5.2480e+02,2.2,785,89.81,9.9,5947,4.481,0.962,294.444,46.335972,16.154
80.4103783,171.29626,0.913,3.487,5.9140e+02,4.93,535,19.35,14,5476,3.904,1.673,284.09457,41.182819,13.237
1.93188768,133.1676,0.256,1.087,3.7800e+01,0.57,1427,977.65,8.8,5896,4.516,0.914,287.37039,44.187988,13.5
320.1847186,423.2096375,,11.94,,,,,,,,,293.45612,41.048222,13.909
12.426469,141.4649,0.978,25.71,1.8050e+02,1.66,729,66.74,24.2,5691,4.544,0.887,297.55954,40.639469,15.178
12.4262889,141.4617,0.879,18.764,9.4200e+01,1.23,864,131.83,20.5,6246,4.433,1.092,297.58768,40.632092,14.285
